Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.274,0.041,"[0.25, 0.242]","[0.232, 0.24]",1. 3 <= 3776.0 |2. 0.232 <= 0.25 and 0.24 <= 0.242 |3. 0.041 < 0.05,2,1,"[[0.25, 0.242], [0.241, 0.242], [0.241, 0.24], [0.232, 0.24]]"
Adult_Data,different data,KNeighborsClassifier,0.204,0.037,"[0.146, 0.145]","[0.137, 0.137]",1. 2 <= 2192.0 |2. 0.137 <= 0.146 and 0.137 <= 0.145 |3. 0.037 < 0.05,1,1,"[[0.146, 0.145], [0.137, 0.145], [0.137, 0.137]]"
Adult_Data,different data,DecisionTreeClassifier,0.249,0.0,"[0.216, 0.206]","[0.157, 0.156]",1. 4 <= 2504.0 |2. 0.157 <= 0.216 and 0.156 <= 0.206 |3. 0.0 < 0.05,2,2,"[[0.216, 0.206], [0.174, 0.206], [0.174, 0.168], [0.157, 0.168], [0.157, 0.156]]"
Adult_Data,different features,LogisticRegression,0.329,0.037,"[0.146, 0.118]","[0.122, 0.118]",1. 2 <= 1920.0 |2. 0.122 <= 0.146 and 0.118 <= 0.118 |3. 0.037 < 0.05,2,0,"[[0.146, 0.118], [0.135, 0.118], [0.122, 0.118]]"
Adult_Data,different features,KNeighborsClassifier,0.298,0.03,"[0.145, 0.156]","[0.136, 0.134]",1. 4 <= 2160.0 |2. 0.136 <= 0.145 and 0.134 <= 0.156 |3. 0.03 < 0.05,2,2,"[[0.145, 0.156], [0.145, 0.144], [0.145, 0.134], [0.137, 0.134], [0.136, 0.134]]"
Adult_Data,different features,DecisionTreeClassifier,0.446,0.017,"[0.184, 0.154]","[0.138, 0.142]",1. 5 <= 2240.0 |2. 0.138 <= 0.184 and 0.142 <= 0.154 |3. 0.017 < 0.05,3,2,"[[0.184, 0.154], [0.152, 0.154], [0.142, 0.154], [0.142, 0.144], [0.138, 0.144], [0.138, 0.142]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.25,0.025,"[0.181, 0.175]","[0.178, 0.167]",1. 3 <= 2760.0 |2. 0.178 <= 0.181 and 0.167 <= 0.175 |3. 0.025 < 0.05,1,2,"[[0.181, 0.175], [0.178, 0.175], [0.178, 0.17], [0.178, 0.167]]"
German_Data,different data,KNeighborsClassifier,0.23,0.025,"[0.209, 0.213]","[0.203, 0.213]",1. 2 <= 3328.0 |2. 0.203 <= 0.209 and 0.213 <= 0.213 |3. 0.025 < 0.05,2,0,"[[0.209, 0.213], [0.21, 0.213], [0.203, 0.213]]"
German_Data,different data,DecisionTreeClassifier,0.34,0.0,"[0.28, 0.41]","[0.249, 0.249]",1. 4 <= 3984.0 |2. 0.249 <= 0.28 and 0.249 <= 0.41 |3. 0.0 < 0.05,2,2,"[[0.28, 0.41], [0.28, 0.271], [0.258, 0.271], [0.249, 0.271], [0.249, 0.249]]"
German_Data,different features,LogisticRegression,0.365,0.0,"[0.181, 0.194]","[0.182, 0.184]",1. 4 <= 2928.0 |2. 0.182 <= 0.181 and 0.184 <= 0.194 |3. 0.0 < 0.05,1,3,"[[0.181, 0.194], [0.181, 0.182], [0.181, 0.175], [0.182, 0.175], [0.182, 0.184]]"
German_Data,different features,KNeighborsClassifier,0.395,0.04,"[0.234, 0.203]","[0.22, 0.201]",1. 3 <= 3368.0 |2. 0.22 <= 0.234 and 0.201 <= 0.203 |3. 0.04 < 0.05,1,2,"[[0.234, 0.203], [0.234, 0.196], [0.234, 0.201], [0.22, 0.201]]"
German_Data,different features,DecisionTreeClassifier,0.425,0.0,"[0.361, 0.42]","[0.281, 0.281]",1. 4 <= 4496.0 |2. 0.281 <= 0.361 and 0.281 <= 0.42 |3. 0.0 < 0.05,2,2,"[[0.361, 0.42], [0.291, 0.42], [0.291, 0.332], [0.291, 0.281], [0.281, 0.281]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.237,0.047,"[0.168, 0.169]","[0.162, 0.161]",1. 2 <= 2584.0 |2. 0.162 <= 0.168 and 0.161 <= 0.169 |3. 0.047 < 0.05,1,1,"[[0.168, 0.169], [0.168, 0.161], [0.162, 0.161]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.279,0.0,"[0.261, 0.265]","[0.192, 0.192]",1. 4 <= 3072.0 |2. 0.192 <= 0.261 and 0.192 <= 0.265 |3. 0.0 < 0.05,2,2,"[[0.261, 0.265], [0.261, 0.219], [0.218, 0.219], [0.218, 0.192], [0.192, 0.192]]"
Folk_Income_Data,different features,LogisticRegression,0.356,0.01,"[0.174, 0.16]","[0.157, 0.156]",1. 4 <= 2504.0 |2. 0.157 <= 0.174 and 0.156 <= 0.16 |3. 0.01 < 0.05,2,2,"[[0.174, 0.16], [0.164, 0.16], [0.157, 0.16], [0.157, 0.158], [0.157, 0.156]]"
Folk_Income_Data,different features,KNeighborsClassifier,0.404,0.029,"[0.189, 0.18]","[0.158, 0.164]",1. 5 <= 2576.0 |2. 0.158 <= 0.189 and 0.164 <= 0.18 |3. 0.029 < 0.05,3,2,"[[0.189, 0.18], [0.172, 0.18], [0.159, 0.18], [0.159, 0.17], [0.159, 0.164], [0.158, 0.164]]"
Folk_Income_Data,different features,DecisionTreeClassifier,0.526,0.0,"[0.243, 0.252]","[0.188, 0.191]",1. 6 <= 3032.0 |2. 0.188 <= 0.243 and 0.191 <= 0.252 |3. 0.0 < 0.05,3,3,"[[0.243, 0.252], [0.243, 0.211], [0.215, 0.211], [0.215, 0.194], [0.196, 0.194], [0.188, 0.194], [0.188, 0.191]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.392,0.018,"[0.26, 0.265]","[0.251, 0.246]",1. 4 <= 3976.0 |2. 0.251 <= 0.26 and 0.246 <= 0.265 |3. 0.018 < 0.05,2,2,"[[0.26, 0.265], [0.26, 0.254], [0.26, 0.246], [0.255, 0.246], [0.251, 0.246]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.41,0.0,"[0.401, 0.408]","[0.302, 0.302]",1. 4 <= 4832.0 |2. 0.302 <= 0.401 and 0.302 <= 0.408 |3. 0.0 < 0.05,2,2,"[[0.401, 0.408], [0.401, 0.35], [0.347, 0.35], [0.347, 0.302], [0.302, 0.302]]"
Folk_Travel_Data,different features,LogisticRegression,0.106,0.002,"[0.248, 0.233]","[0.234, 0.233]",1. 1 <= 3736.0 |2. 0.234 <= 0.248 and 0.233 <= 0.233 |3. 0.002 < 0.05,1,0,"[[0.248, 0.233], [0.234, 0.233]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.474,0.038,"[0.27, 0.286]","[0.253, 0.257]",1. 4 <= 4080.0 |2. 0.253 <= 0.27 and 0.257 <= 0.286 |3. 0.038 < 0.05,2,2,"[[0.27, 0.286], [0.27, 0.265], [0.257, 0.265], [0.257, 0.257], [0.253, 0.257]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.687,0.0,"[0.383, 0.375]","[0.289, 0.292]",1. 5 <= 4648.0 |2. 0.289 <= 0.383 and 0.292 <= 0.375 |3. 0.0 < 0.05,3,2,"[[0.383, 0.375], [0.383, 0.321], [0.342, 0.321], [0.3, 0.321], [0.3, 0.292], [0.289, 0.292]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.386,0.031,"[0.212, 0.215]","[0.204, 0.204]",1. 3 <= 3264.0 |2. 0.204 <= 0.212 and 0.204 <= 0.215 |3. 0.031 < 0.05,1,2,"[[0.212, 0.215], [0.204, 0.215], [0.204, 0.205], [0.204, 0.204]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.372,0.0,"[0.345, 0.343]","[0.24, 0.24]",1. 4 <= 3840.0 |2. 0.24 <= 0.345 and 0.24 <= 0.343 |3. 0.0 < 0.05,2,2,"[[0.345, 0.343], [0.257, 0.343], [0.257, 0.258], [0.257, 0.24], [0.24, 0.24]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.49,0.023,"[0.207, 0.228]","[0.202, 0.199]",1. 4 <= 3208.0 |2. 0.202 <= 0.207 and 0.199 <= 0.228 |3. 0.023 < 0.05,1,3,"[[0.207, 0.228], [0.207, 0.211], [0.207, 0.201], [0.202, 0.201], [0.202, 0.199]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.557,0.0,"[0.308, 0.305]","[0.231, 0.236]",1. 5 <= 3736.0 |2. 0.231 <= 0.308 and 0.236 <= 0.305 |3. 0.0 < 0.05,3,2,"[[0.308, 0.305], [0.308, 0.242], [0.26, 0.242], [0.246, 0.242], [0.231, 0.242], [0.231, 0.236]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.639,0.005,"[0.214, 0.219]","[0.129, 0.129]",1. 4 <= 2064.0 |2. 0.129 <= 0.214 and 0.129 <= 0.219 |3. 0.005 < 0.05,2,2,"[[0.214, 0.219], [0.214, 0.134], [0.131, 0.134], [0.129, 0.134], [0.129, 0.129]]"
Community_Data,different data,DecisionTreeRegressor,0.233,0.005,"[0.037, 0.043]","[0.031, 0.033]",1. 4 <= 512.0 |2. 0.031 <= 0.037 and 0.033 <= 0.043 |3. 0.005 < 0.05,2,2,"[[0.037, 0.043], [0.037, 0.033], [0.032, 0.033], [0.032, 0.033], [0.031, 0.033]]"
Community_Data,different data,LinearRegression,0.063,0.045,"[0.021, 0.024]","[0.021, 0.023]",1. 1 <= 352.0 |2. 0.021 <= 0.021 and 0.023 <= 0.024 |3. 0.045 < 0.05,0,1,"[[0.021, 0.024], [0.021, 0.023]]"
Community_Data,different features,KNeighborsRegressor,0.05,0.013,"[0.022, 0.025]","[0.022, 0.025]",1. 1 <= 376.0 |2. 0.022 <= 0.022 and 0.025 <= 0.025 |3. 0.013 < 0.05,1,0,"[[0.022, 0.025], [0.022, 0.025]]"
Community_Data,different features,DecisionTreeRegressor,0.213,0.033,"[0.044, 0.036]","[0.035, 0.032]",1. 3 <= 536.0 |2. 0.035 <= 0.044 and 0.032 <= 0.036 |3. 0.033 < 0.05,1,2,"[[0.044, 0.036], [0.044, 0.031], [0.035, 0.031], [0.035, 0.032]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.178,0.023,"[0.022, 0.041]","[0.022, 0.027]",1. 2 <= 392.0 |2. 0.022 <= 0.022 and 0.027 <= 0.041 |3. 0.023 < 0.05,0,2,"[[0.022, 0.041], [0.022, 0.03], [0.022, 0.027]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.178,0.005,"[0.042, 0.02]","[0.024, 0.02]",1. 2 <= 352.0 |2. 0.024 <= 0.042 and 0.02 <= 0.02 |3. 0.005 < 0.05,2,0,"[[0.042, 0.02], [0.029, 0.02], [0.024, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.356,0.013,"[0.251, 0.236]","[0.231, 0.232]",1. 3 <= 3704.0 |2. 0.231 <= 0.251 and 0.232 <= 0.236 |3. 0.013 < 0.05,2,1,"[[0.251, 0.236], [0.236, 0.236], [0.231, 0.236], [0.231, 0.232]]"
Compas_Data,different data,DecisionTreeClassifier,0.345,0.034,"[0.255, 0.26]","[0.23, 0.236]",1. 5 <= 3728.0 |2. 0.23 <= 0.255 and 0.236 <= 0.26 |3. 0.034 < 0.05,3,2,"[[0.255, 0.26], [0.244, 0.26], [0.233, 0.26], [0.233, 0.25], [0.233, 0.236], [0.23, 0.236]]"
Compas_Data,different features,LogisticRegression,0.223,0.04,"[0.216, 0.222]","[0.214, 0.217]",1. 2 <= 3448.0 |2. 0.214 <= 0.216 and 0.217 <= 0.222 |3. 0.04 < 0.05,1,1,"[[0.216, 0.222], [0.214, 0.222], [0.214, 0.217]]"
Compas_Data,different features,KNeighborsClassifier,0.416,0.022,"[0.248, 0.259]","[0.232, 0.231]",1. 4 <= 3704.0 |2. 0.232 <= 0.248 and 0.231 <= 0.259 |3. 0.022 < 0.05,2,2,"[[0.248, 0.259], [0.248, 0.234], [0.236, 0.234], [0.232, 0.234], [0.232, 0.231]]"
Compas_Data,different features,DecisionTreeClassifier,0.287,0.038,"[0.222, 0.221]","[0.222, 0.215]",1. 3 <= 3496.0 |2. 0.222 <= 0.222 and 0.215 <= 0.221 |3. 0.038 < 0.05,0,3,"[[0.222, 0.221], [0.222, 0.218], [0.222, 0.215], [0.222, 0.215]]"
Compas,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.402,0.015,"[0.208, 0.25]","[0.208, 0.217]",1. 2 <= 3400.0 |2. 0.208 <= 0.208 and 0.217 <= 0.25 |3. 0.015 < 0.05,0,2,"[[0.208, 0.25], [0.208, 0.232], [0.208, 0.217]]"
Compas,different models,"['LogisticRegression', 'DecisionTreeClassifier']",0.213,0.049,"[0.208, 0.241]","[0.208, 0.212]",1. 2 <= 3360.0 |2. 0.208 <= 0.208 and 0.212 <= 0.241 |3. 0.049 < 0.05,0,2,"[[0.208, 0.241], [0.208, 0.224], [0.208, 0.212]]"
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.275,0.043,"[0.25, 0.241]","[0.231, 0.239]",1. 3 <= 3760.0 |2. 0.231 <= 0.25 and 0.239 <= 0.241 |3. 0.043 < 0.05,2,1,"[[0.25, 0.241], [0.24, 0.241], [0.24, 0.239], [0.231, 0.239]]"
Adult_Data,different data,KNeighborsClassifier,0.212,0.026,"[0.146, 0.146]","[0.139, 0.137]",1. 3 <= 2208.0 |2. 0.139 <= 0.146 and 0.137 <= 0.146 |3. 0.026 < 0.05,1,2,"[[0.146, 0.146], [0.146, 0.138], [0.139, 0.138], [0.139, 0.137]]"
Adult_Data,different data,DecisionTreeClassifier,0.25,0.0,"[0.21, 0.206]","[0.155, 0.156]",1. 4 <= 2488.0 |2. 0.155 <= 0.21 and 0.156 <= 0.206 |3. 0.0 < 0.05,2,2,"[[0.21, 0.206], [0.17, 0.206], [0.17, 0.169], [0.155, 0.169], [0.155, 0.156]]"
Adult_Data,different features,LogisticRegression,0.27,0.021,"[0.137, 0.125]","[0.123, 0.122]",1. 3 <= 1960.0 |2. 0.123 <= 0.137 and 0.122 <= 0.125 |3. 0.021 < 0.05,2,1,"[[0.137, 0.125], [0.128, 0.125], [0.123, 0.125], [0.123, 0.122]]"
Adult_Data,different features,KNeighborsClassifier,0.282,0.025,"[0.151, 0.142]","[0.133, 0.135]",1. 4 <= 2144.0 |2. 0.133 <= 0.151 and 0.135 <= 0.142 |3. 0.025 < 0.05,2,2,"[[0.151, 0.142], [0.139, 0.142], [0.133, 0.142], [0.133, 0.137], [0.133, 0.135]]"
Adult_Data,different features,DecisionTreeClassifier,0.421,0.039,"[0.179, 0.145]","[0.136, 0.138]",1. 4 <= 2192.0 |2. 0.136 <= 0.179 and 0.138 <= 0.145 |3. 0.039 < 0.05,3,1,"[[0.179, 0.145], [0.149, 0.145], [0.139, 0.145], [0.139, 0.138], [0.136, 0.138]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.215,0.01,"[0.179, 0.171]","[0.175, 0.173]",1. 3 <= 2784.0 |2. 0.175 <= 0.179 and 0.173 <= 0.171 |3. 0.01 < 0.05,1,2,"[[0.179, 0.171], [0.179, 0.175], [0.175, 0.175], [0.175, 0.173]]"
German_Data,different data,KNeighborsClassifier,0.27,0.015,"[0.195, 0.223]","[0.203, 0.204]",1. 3 <= 3256.0 |2. 0.203 <= 0.195 and 0.204 <= 0.223 |3. 0.015 < 0.05,1,2,"[[0.195, 0.223], [0.195, 0.21], [0.203, 0.21], [0.203, 0.204]]"
German_Data,different data,DecisionTreeClassifier,0.39,0.0,"[0.42, 0.35]","[0.271, 0.271]",1. 4 <= 4336.0 |2. 0.271 <= 0.42 and 0.271 <= 0.35 |3. 0.0 < 0.05,2,2,"[[0.42, 0.35], [0.313, 0.35], [0.313, 0.274], [0.271, 0.274], [0.271, 0.271]]"
German_Data,different features,LogisticRegression,0.37,0.045,"[0.198, 0.17]","[0.178, 0.17]",1. 2 <= 2784.0 |2. 0.178 <= 0.198 and 0.17 <= 0.17 |3. 0.045 < 0.05,2,0,"[[0.198, 0.17], [0.185, 0.17], [0.178, 0.17]]"
German_Data,different features,KNeighborsClassifier,0.315,0.015,"[0.238, 0.196]","[0.213, 0.194]",1. 4 <= 3256.0 |2. 0.213 <= 0.238 and 0.194 <= 0.196 |3. 0.015 < 0.05,2,2,"[[0.238, 0.196], [0.238, 0.192], [0.226, 0.192], [0.213, 0.192], [0.213, 0.194]]"
German_Data,different features,DecisionTreeClassifier,0.475,0.0,"[0.423, 0.36]","[0.273, 0.269]",1. 4 <= 4336.0 |2. 0.273 <= 0.423 and 0.269 <= 0.36 |3. 0.0 < 0.05,2,2,"[[0.423, 0.36], [0.303, 0.36], [0.303, 0.288], [0.303, 0.269], [0.273, 0.269]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.241,0.05,"[0.168, 0.169]","[0.162, 0.162]",1. 2 <= 2592.0 |2. 0.162 <= 0.168 and 0.162 <= 0.169 |3. 0.05 < 0.05,1,1,"[[0.168, 0.169], [0.168, 0.162], [0.162, 0.162]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.278,0.0,"[0.261, 0.266]","[0.193, 0.193]",1. 4 <= 3088.0 |2. 0.193 <= 0.261 and 0.193 <= 0.266 |3. 0.0 < 0.05,2,2,"[[0.261, 0.266], [0.216, 0.266], [0.216, 0.219], [0.216, 0.193], [0.193, 0.193]]"
Folk_Income_Data,different features,LogisticRegression,0.396,0.039,"[0.19, 0.151]","[0.157, 0.151]",1. 2 <= 2464.0 |2. 0.157 <= 0.19 and 0.151 <= 0.151 |3. 0.039 < 0.05,2,0,"[[0.19, 0.151], [0.17, 0.151], [0.157, 0.151]]"
Folk_Income_Data,different features,KNeighborsClassifier,0.414,0.021,"[0.204, 0.168]","[0.161, 0.159]",1. 5 <= 2560.0 |2. 0.161 <= 0.204 and 0.159 <= 0.168 |3. 0.021 < 0.05,3,2,"[[0.204, 0.168], [0.183, 0.168], [0.163, 0.168], [0.163, 0.163], [0.163, 0.159], [0.161, 0.159]]"
Folk_Income_Data,different features,DecisionTreeClassifier,0.544,0.0,"[0.265, 0.239]","[0.194, 0.191]",1. 6 <= 3080.0 |2. 0.194 <= 0.265 and 0.191 <= 0.239 |3. 0.0 < 0.05,3,3,"[[0.265, 0.239], [0.217, 0.239], [0.217, 0.215], [0.197, 0.215], [0.197, 0.2], [0.197, 0.191], [0.194, 0.191]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.396,0.016,"[0.262, 0.263]","[0.246, 0.246]",1. 4 <= 3936.0 |2. 0.246 <= 0.262 and 0.246 <= 0.263 |3. 0.016 < 0.05,2,2,"[[0.262, 0.263], [0.262, 0.252], [0.251, 0.252], [0.251, 0.246], [0.246, 0.246]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.413,0.0,"[0.411, 0.399]","[0.302, 0.302]",1. 4 <= 4832.0 |2. 0.302 <= 0.411 and 0.302 <= 0.399 |3. 0.0 < 0.05,2,2,"[[0.411, 0.399], [0.356, 0.399], [0.302, 0.399], [0.302, 0.346], [0.302, 0.302]]"
Folk_Travel_Data,different features,LogisticRegression,0.106,0.002,"[0.247, 0.234]","[0.233, 0.234]",1. 1 <= 3736.0 |2. 0.233 <= 0.247 and 0.234 <= 0.234 |3. 0.002 < 0.05,1,0,"[[0.247, 0.234], [0.233, 0.234]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.478,0.037,"[0.286, 0.267]","[0.257, 0.251]",1. 4 <= 4064.0 |2. 0.257 <= 0.286 and 0.251 <= 0.267 |3. 0.037 < 0.05,2,2,"[[0.286, 0.267], [0.265, 0.267], [0.265, 0.255], [0.257, 0.255], [0.257, 0.251]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.602,0.0,"[0.406, 0.375]","[0.302, 0.302]",1. 4 <= 4832.0 |2. 0.302 <= 0.406 and 0.302 <= 0.375 |3. 0.0 < 0.05,2,2,"[[0.406, 0.375], [0.348, 0.375], [0.302, 0.375], [0.302, 0.334], [0.302, 0.302]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.4,0.039,"[0.217, 0.215]","[0.205, 0.207]",1. 3 <= 3296.0 |2. 0.205 <= 0.217 and 0.207 <= 0.215 |3. 0.039 < 0.05,2,1,"[[0.217, 0.215], [0.208, 0.215], [0.208, 0.207], [0.205, 0.207]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.371,0.0,"[0.341, 0.346]","[0.239, 0.239]",1. 4 <= 3824.0 |2. 0.239 <= 0.341 and 0.239 <= 0.346 |3. 0.0 < 0.05,2,2,"[[0.341, 0.346], [0.255, 0.346], [0.255, 0.258], [0.255, 0.239], [0.239, 0.239]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.488,0.024,"[0.216, 0.225]","[0.202, 0.206]",1. 4 <= 3264.0 |2. 0.202 <= 0.216 and 0.206 <= 0.225 |3. 0.024 < 0.05,2,2,"[[0.216, 0.225], [0.216, 0.21], [0.204, 0.21], [0.204, 0.206], [0.202, 0.206]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.588,0.0,"[0.274, 0.327]","[0.235, 0.241]",1. 6 <= 3808.0 |2. 0.235 <= 0.274 and 0.241 <= 0.327 |3. 0.0 < 0.05,3,3,"[[0.274, 0.327], [0.274, 0.249], [0.252, 0.249], [0.242, 0.249], [0.235, 0.249], [0.235, 0.243], [0.235, 0.241]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.659,0.013,"[0.215, 0.232]","[0.13, 0.128]",1. 4 <= 2064.0 |2. 0.13 <= 0.215 and 0.128 <= 0.232 |3. 0.013 < 0.05,2,2,"[[0.215, 0.232], [0.136, 0.232], [0.136, 0.133], [0.13, 0.133], [0.13, 0.128]]"
Community_Data,different data,DecisionTreeRegressor,0.226,0.03,"[0.039, 0.038]","[0.033, 0.031]",1. 3 <= 512.0 |2. 0.033 <= 0.039 and 0.031 <= 0.038 |3. 0.03 < 0.05,1,2,"[[0.039, 0.038], [0.039, 0.034], [0.039, 0.031], [0.033, 0.031]]"
Community_Data,different data,LinearRegression,0.055,0.025,"[0.022, 0.023]","[0.021, 0.023]",1. 1 <= 352.0 |2. 0.021 <= 0.022 and 0.023 <= 0.023 |3. 0.025 < 0.05,1,0,"[[0.022, 0.023], [0.021, 0.023]]"
Community_Data,different features,KNeighborsRegressor,0.06,0.033,"[0.026, 0.023]","[0.026, 0.023]",1. 1 <= 392.0 |2. 0.026 <= 0.026 and 0.023 <= 0.023 |3. 0.033 < 0.05,1,0,"[[0.026, 0.023], [0.026, 0.023]]"
Community_Data,different features,DecisionTreeRegressor,0.218,0.033,"[0.036, 0.042]","[0.031, 0.034]",1. 3 <= 520.0 |2. 0.031 <= 0.036 and 0.034 <= 0.042 |3. 0.033 < 0.05,1,2,"[[0.036, 0.042], [0.036, 0.034], [0.031, 0.034], [0.031, 0.034]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.175,0.018,"[0.022, 0.04]","[0.022, 0.029]",1. 2 <= 408.0 |2. 0.022 <= 0.022 and 0.029 <= 0.04 |3. 0.018 < 0.05,0,2,"[[0.022, 0.04], [0.022, 0.03], [0.022, 0.029]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.183,0.005,"[0.039, 0.02]","[0.024, 0.02]",1. 2 <= 352.0 |2. 0.024 <= 0.039 and 0.02 <= 0.02 |3. 0.005 < 0.05,2,0,"[[0.039, 0.02], [0.035, 0.02], [0.024, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.343,0.014,"[0.236, 0.254]","[0.23, 0.239]",1. 4 <= 3752.0 |2. 0.23 <= 0.236 and 0.239 <= 0.254 |3. 0.014 < 0.05,2,2,"[[0.236, 0.254], [0.231, 0.254], [0.23, 0.254], [0.23, 0.248], [0.23, 0.239]]"
Compas_Data,different data,DecisionTreeClassifier,0.321,0.027,"[0.259, 0.273]","[0.242, 0.246]",1. 5 <= 3904.0 |2. 0.242 <= 0.259 and 0.246 <= 0.273 |3. 0.027 < 0.05,3,2,"[[0.259, 0.273], [0.251, 0.273], [0.251, 0.26], [0.244, 0.26], [0.244, 0.246], [0.242, 0.246]]"
Compas_Data,different features,LogisticRegression,0.303,0.018,"[0.241, 0.21]","[0.222, 0.21]",1. 2 <= 3456.0 |2. 0.222 <= 0.241 and 0.21 <= 0.21 |3. 0.018 < 0.05,2,0,"[[0.241, 0.21], [0.229, 0.21], [0.222, 0.21]]"
