Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
National_Study_Data,different models,"['T_learner', 'Tree']",0.826,0.0,"[0.075, 0.06]","[0.059, 0.058]",1. 9 <= 117000.0 |2. 0.059 <= 0.075 and 0.058 <= 0.06 |3. 0.0 < 0.01,4,5,"[[0.075, 0.06], [0.063, 0.06], [0.059, 0.06], [0.059, 0.06], [0.059, 0.06], [0.059, 0.061], [0.059, 0.059], [0.059, 0.058], [0.059, 0.058], [0.059, 0.058]]"
National_Study_Data,different models,"['T_learner', 'Forest']",0.895,0.0,"[0.085, 0.069]","[0.071, 0.069]",1. 10 <= 140000.0 |2. 0.071 <= 0.085 and 0.069 <= 0.069 |3. 0.0 < 0.01,6,4,"[[0.085, 0.069], [0.078, 0.069], [0.074, 0.069], [0.07, 0.069], [0.07, 0.067], [0.07, 0.068], [0.07, 0.068], [0.07, 0.068], [0.072, 0.068], [0.071, 0.068], [0.071, 0.069]]"
National_Study_Data,different models,"['X_learner', 'Tree']",0.895,0.012,"[0.082, 0.07]","[0.068, 0.069]",1. 10 <= 137000.0 |2. 0.068 <= 0.082 and 0.069 <= 0.07 |3. 0.012 < 0.01,5,5,"[[0.082, 0.07], [0.077, 0.07], [0.069, 0.07], [0.069, 0.072], [0.069, 0.068], [0.067, 0.068], [0.067, 0.069], [0.067, 0.069], [0.067, 0.069], [0.068, 0.069], [0.068, 0.069]]"
National_Study_Data,different models,"['X_learner', 'Forest']",0.86,0.012,"[0.079, 0.064]","[0.063, 0.063]",1. 8 <= 126000.0 |2. 0.063 <= 0.079 and 0.063 <= 0.064 |3. 0.012 < 0.01,6,2,"[[0.079, 0.064], [0.065, 0.064], [0.064, 0.064], [0.061, 0.064], [0.063, 0.064], [0.063, 0.064], [0.063, 0.063], [0.063, 0.063], [0.063, 0.063]]"
National_Study_Data,different models,"['Tree', 'Forest']",0.57,0.0,"[0.07, 0.061]","[0.07, 0.067]",1. 6 <= 137000.0 |2. 0.07 <= 0.07 and 0.067 <= 0.061 |3. 0.0 < 0.01,1,5,"[[0.07, 0.061], [0.07, 0.063], [0.07, 0.068], [0.07, 0.068], [0.07, 0.067], [0.07, 0.067], [0.07, 0.067]]"
Twin_Data,different data,R_learner,0.068,0.0,"[0.031, 0.032]","[0.032, 0.032]",1. 2 <= 64000.0 |2. 0.032 <= 0.031 and 0.032 <= 0.032 |3. 0.0 < 0.01,1,1,"[[0.031, 0.032], [0.031, 0.032], [0.032, 0.032]]"
Twin_Data,different data,S_learner,0.107,0.0,"[0.027, 0.027]","[0.027, 0.028]",1. 2 <= 55000.0 |2. 0.027 <= 0.027 and 0.028 <= 0.027 |3. 0.0 < 0.01,0,2,"[[0.027, 0.027], [0.027, 0.028], [0.027, 0.028]]"
Twin_Data,different data,T_learner,0.551,0.0,"[0.031, 0.032]","[0.029, 0.029]",1. 5 <= 58000.0 |2. 0.029 <= 0.031 and 0.029 <= 0.032 |3. 0.0 < 0.01,3,2,"[[0.031, 0.032], [0.029, 0.032], [0.029, 0.028], [0.029, 0.029], [0.028, 0.029], [0.029, 0.029]]"
Twin_Data,different data,X_learner,0.385,0.0,"[0.026, 0.026]","[0.026, 0.025]",1. 4 <= 51000.0 |2. 0.026 <= 0.026 and 0.025 <= 0.026 |3. 0.0 < 0.01,2,2,"[[0.026, 0.026], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025]]"
Twin_Data,different data,Tree,0.397,0.415,"[0.027, 0.025]","[0.027, 0.026]",1. 51 <= 53000.0 |2. 0.027 <= 0.027 and 0.026 <= 0.025 |3. 0.415 < 0.01,0,51,"[[0.027, 0.025], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026]]"
Twin_Data,different data,Forest,0.051,0.038,"[0.031, 0.032]","[0.033, 0.032]",1. 51 <= 65000.0 |2. 0.033 <= 0.031 and 0.032 <= 0.032 |3. 0.038 < 0.01,51,0,"[[0.031, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032], [0.033, 0.032]]"
Twin_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.029, 0.029]","[0.029, 0.029]",1. 0 <= 58000.0 |2. 0.029 <= 0.029 and 0.029 <= 0.029 |3. 0.0 < 0.01,0,0,"[[0.029, 0.029]]"
Twin_Data,different models,"['R_learner', 'T_learner']",0.338,0.0,"[0.029, 0.032]","[0.031, 0.031]",1. 4 <= 62000.0 |2. 0.031 <= 0.029 and 0.031 <= 0.032 |3. 0.0 < 0.01,2,2,"[[0.029, 0.032], [0.029, 0.032], [0.029, 0.03], [0.031, 0.03], [0.031, 0.031]]"
Twin_Data,different models,"['R_learner', 'X_learner']",0.188,0.15,"[0.029, 0.03]","[0.029, 0.03]",1. 51 <= 59000.0 |2. 0.029 <= 0.029 and 0.03 <= 0.03 |3. 0.15 < 0.01,51,0,"[[0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03], [0.029, 0.03]]"
Twin_Data,different models,"['R_learner', 'Tree']",0.462,0.004,"[0.031, 0.029]","[0.03, 0.029]",1. 3 <= 59000.0 |2. 0.03 <= 0.031 and 0.029 <= 0.029 |3. 0.004 < 0.01,2,1,"[[0.031, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029]]"
Twin_Data,different models,"['R_learner', 'Forest']",0.432,0.068,"[0.027, 0.026]","[0.027, 0.026]",1. 51 <= 53000.0 |2. 0.027 <= 0.027 and 0.026 <= 0.026 |3. 0.068 < 0.01,51,0,"[[0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.316,0.004,"[0.023, 0.024]","[0.024, 0.024]",1. 5 <= 48000.0 |2. 0.024 <= 0.023 and 0.024 <= 0.024 |3. 0.004 < 0.01,2,3,"[[0.023, 0.024], [0.023, 0.023], [0.025, 0.023], [0.024, 0.023], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.175,0.167,"[0.027, 0.028]","[0.027, 0.028]",1. 51 <= 55000.0 |2. 0.027 <= 0.027 and 0.028 <= 0.028 |3. 0.167 < 0.01,51,0,"[[0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028], [0.027, 0.028]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.47,0.004,"[0.024, 0.023]","[0.023, 0.023]",1. 3 <= 46000.0 |2. 0.023 <= 0.024 and 0.023 <= 0.023 |3. 0.004 < 0.01,2,1,"[[0.024, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.427,0.0,"[0.025, 0.023]","[0.024, 0.023]",1. 2 <= 47000.0 |2. 0.024 <= 0.025 and 0.023 <= 0.023 |3. 0.0 < 0.01,1,1,"[[0.025, 0.023], [0.024, 0.023], [0.024, 0.023]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.222,0.004,"[0.029, 0.028]","[0.03, 0.03]",1. 3 <= 60000.0 |2. 0.03 <= 0.029 and 0.03 <= 0.028 |3. 0.004 < 0.01,2,1,"[[0.029, 0.028], [0.03, 0.028], [0.03, 0.03], [0.03, 0.03]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.556,0.0,"[0.028, 0.025]","[0.026, 0.026]",1. 5 <= 52000.0 |2. 0.026 <= 0.028 and 0.026 <= 0.025 |3. 0.0 < 0.01,2,3,"[[0.028, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.53,0.004,"[0.026, 0.024]","[0.024, 0.024]",1. 3 <= 48000.0 |2. 0.024 <= 0.026 and 0.024 <= 0.024 |3. 0.004 < 0.01,2,1,"[[0.026, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.47,0.004,"[0.026, 0.023]","[0.025, 0.025]",1. 4 <= 50000.0 |2. 0.025 <= 0.026 and 0.025 <= 0.023 |3. 0.004 < 0.01,1,3,"[[0.026, 0.023], [0.025, 0.023], [0.025, 0.024], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.496,0.009,"[0.026, 0.024]","[0.024, 0.025]",1. 2 <= 49000.0 |2. 0.024 <= 0.026 and 0.025 <= 0.024 |3. 0.009 < 0.01,1,1,"[[0.026, 0.024], [0.024, 0.024], [0.024, 0.025]]"
Twin_Data,different models,"['Tree', 'Forest']",0.115,0.043,"[0.025, 0.024]","[0.025, 0.024]",1. 51 <= 49000.0 |2. 0.025 <= 0.025 and 0.024 <= 0.024 |3. 0.043 < 0.01,51,0,"[[0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024]]"
National_Study_Data,different data,R_learner,0.849,0.0,"[0.092, 0.089]","[0.086, 0.087]",1. 12 <= 173000.0 |2. 0.086 <= 0.092 and 0.087 <= 0.089 |3. 0.0 < 0.01,5,7,"[[0.092, 0.089], [0.091, 0.089], [0.091, 0.087], [0.091, 0.08], [0.084, 0.08], [0.084, 0.086], [0.084, 0.086], [0.084, 0.085], [0.084, 0.085], [0.084, 0.085], [0.084, 0.085], [0.086, 0.085], [0.086, 0.087]]"
National_Study_Data,different data,S_learner,0.884,0.012,"[0.104, 0.122]","[0.097, 0.097]",1. 10 <= 194000.0 |2. 0.097 <= 0.104 and 0.097 <= 0.122 |3. 0.012 < 0.01,5,5,"[[0.104, 0.122], [0.098, 0.122], [0.095, 0.122], [0.095, 0.1], [0.095, 0.098], [0.095, 0.095], [0.095, 0.095], [0.097, 0.095], [0.097, 0.097], [0.097, 0.097], [0.097, 0.097]]"
National_Study_Data,different data,T_learner,0.884,0.0,"[0.119, 0.167]","[0.102, 0.103]",1. 13 <= 205000.0 |2. 0.102 <= 0.119 and 0.103 <= 0.167 |3. 0.0 < 0.01,7,6,"[[0.119, 0.167], [0.119, 0.134], [0.119, 0.113], [0.111, 0.113], [0.103, 0.113], [0.103, 0.106], [0.103, 0.1], [0.1, 0.1], [0.099, 0.1], [0.101, 0.1], [0.101, 0.1], [0.101, 0.1], [0.101, 0.103], [0.102, 0.103]]"
National_Study_Data,different data,Tree,0.709,0.0,"[0.068, 0.092]","[0.068, 0.07]",1. 7 <= 138000.0 |2. 0.068 <= 0.068 and 0.07 <= 0.092 |3. 0.0 < 0.01,3,4,"[[0.068, 0.092], [0.068, 0.079], [0.068, 0.073], [0.068, 0.073], [0.068, 0.071], [0.068, 0.071], [0.068, 0.07], [0.068, 0.07]]"
National_Study_Data,different data,Forest,0.709,0.012,"[0.052, 0.066]","[0.058, 0.06]",1. 5 <= 118000.0 |2. 0.058 <= 0.052 and 0.06 <= 0.066 |3. 0.012 < 0.01,2,3,"[[0.052, 0.066], [0.052, 0.055], [0.059, 0.055], [0.058, 0.055], [0.058, 0.061], [0.058, 0.06]]"
National_Study_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.085, 0.085]","[0.085, 0.085]",1. 0 <= 170000.0 |2. 0.085 <= 0.085 and 0.085 <= 0.085 |3. 0.0 < 0.01,0,0,"[[0.085, 0.085]]"
National_Study_Data,different models,"['R_learner', 'X_learner']",0.605,0.0,"[0.074, 0.09]","[0.082, 0.083]",1. 4 <= 165000.0 |2. 0.082 <= 0.074 and 0.083 <= 0.09 |3. 0.0 < 0.01,1,3,"[[0.074, 0.09], [0.074, 0.084], [0.082, 0.084], [0.082, 0.079], [0.082, 0.083]]"
National_Study_Data,different models,"['S_learner', 'T_learner']",0.674,0.0,"[0.102, 0.135]","[0.101, 0.102]",1. 9 <= 203000.0 |2. 0.101 <= 0.102 and 0.102 <= 0.135 |3. 0.0 < 0.01,3,6,"[[0.102, 0.135], [0.102, 0.116], [0.102, 0.112], [0.102, 0.107], [0.102, 0.103], [0.102, 0.103], [0.102, 0.103], [0.101, 0.103], [0.101, 0.102], [0.101, 0.102]]"
National_Study_Data,different models,"['T_learner', 'X_learner']",0.488,0.0,"[0.117, 0.113]","[0.101, 0.102]",1. 8 <= 203000.0 |2. 0.101 <= 0.117 and 0.102 <= 0.113 |3. 0.0 < 0.01,4,4,"[[0.117, 0.113], [0.103, 0.113], [0.103, 0.1], [0.103, 0.1], [0.102, 0.1], [0.101, 0.1], [0.101, 0.102], [0.101, 0.102], [0.101, 0.102]]"
National_Study_Data,different models,"['T_learner', 'Forest']",0.814,0.0,"[0.122, 0.085]","[0.088, 0.086]",1. 10 <= 174000.0 |2. 0.088 <= 0.122 and 0.086 <= 0.085 |3. 0.0 < 0.01,8,2,"[[0.122, 0.085], [0.098, 0.085], [0.096, 0.085], [0.091, 0.085], [0.09, 0.085], [0.087, 0.085], [0.087, 0.085], [0.087, 0.085], [0.087, 0.086], [0.09, 0.086], [0.088, 0.086]]"
National_Study_Data,different models,"['X_learner', 'Tree']",0.802,0.0,"[0.089, 0.068]","[0.068, 0.07]",1. 9 <= 138000.0 |2. 0.068 <= 0.089 and 0.07 <= 0.068 |3. 0.0 < 0.01,5,4,"[[0.089, 0.068], [0.071, 0.068], [0.073, 0.068], [0.065, 0.068], [0.065, 0.067], [0.068, 0.067], [0.068, 0.067], [0.068, 0.07], [0.068, 0.07], [0.068, 0.07]]"
National_Study_Data,different models,"['X_learner', 'Forest']",0.814,0.012,"[0.1, 0.065]","[0.07, 0.07]",1. 8 <= 140000.0 |2. 0.07 <= 0.1 and 0.07 <= 0.065 |3. 0.012 < 0.01,3,5,"[[0.1, 0.065], [0.08, 0.065], [0.074, 0.065], [0.07, 0.065], [0.07, 0.065], [0.07, 0.07], [0.07, 0.07], [0.07, 0.07], [0.07, 0.07]]"
Twin_Data,different data,R_learner,0.171,0.004,"[0.025, 0.024]","[0.025, 0.024]",1. 3 <= 49000.0 |2. 0.025 <= 0.025 and 0.024 <= 0.024 |3. 0.004 < 0.01,2,1,"[[0.025, 0.024], [0.025, 0.024], [0.025, 0.024], [0.025, 0.024]]"
Twin_Data,different data,S_learner,0.145,0.0,"[0.03, 0.029]","[0.03, 0.029]",1. 3 <= 59000.0 |2. 0.03 <= 0.03 and 0.029 <= 0.029 |3. 0.0 < 0.01,1,2,"[[0.03, 0.029], [0.03, 0.028], [0.03, 0.029], [0.03, 0.029]]"
Twin_Data,different data,T_learner,0.543,0.0,"[0.035, 0.035]","[0.031, 0.032]",1. 4 <= 63000.0 |2. 0.031 <= 0.035 and 0.032 <= 0.035 |3. 0.0 < 0.01,2,2,"[[0.035, 0.035], [0.031, 0.035], [0.031, 0.032], [0.031, 0.032], [0.031, 0.032]]"
Twin_Data,different data,X_learner,0.483,0.0,"[0.027, 0.027]","[0.027, 0.026]",1. 4 <= 53000.0 |2. 0.027 <= 0.027 and 0.026 <= 0.027 |3. 0.0 < 0.01,3,1,"[[0.027, 0.027], [0.027, 0.027], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026]]"
Twin_Data,different data,Tree,0.526,0.0,"[0.027, 0.026]","[0.025, 0.025]",1. 5 <= 50000.0 |2. 0.025 <= 0.027 and 0.025 <= 0.026 |3. 0.0 < 0.01,3,2,"[[0.027, 0.026], [0.025, 0.026], [0.025, 0.026], [0.025, 0.026], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different data,Forest,0.415,0.303,"[0.026, 0.027]","[0.026, 0.027]",1. 51 <= 53000.0 |2. 0.026 <= 0.026 and 0.027 <= 0.027 |3. 0.303 < 0.01,51,0,"[[0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027], [0.026, 0.027]]"
Twin_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.03, 0.03]","[0.03, 0.03]",1. 0 <= 60000.0 |2. 0.03 <= 0.03 and 0.03 <= 0.03 |3. 0.0 < 0.01,0,0,"[[0.03, 0.03]]"
Twin_Data,different models,"['R_learner', 'T_learner']",0.359,0.0,"[0.027, 0.029]","[0.026, 0.026]",1. 2 <= 52000.0 |2. 0.026 <= 0.027 and 0.026 <= 0.029 |3. 0.0 < 0.01,1,1,"[[0.027, 0.029], [0.027, 0.026], [0.026, 0.026]]"
Twin_Data,different models,"['R_learner', 'X_learner']",0.197,0.004,"[0.029, 0.03]","[0.03, 0.03]",1. 2 <= 60000.0 |2. 0.03 <= 0.029 and 0.03 <= 0.03 |3. 0.004 < 0.01,1,1,"[[0.029, 0.03], [0.029, 0.03], [0.03, 0.03]]"
Twin_Data,different models,"['R_learner', 'Tree']",0.509,0.0,"[0.028, 0.027]","[0.027, 0.027]",1. 2 <= 54000.0 |2. 0.027 <= 0.028 and 0.027 <= 0.027 |3. 0.0 < 0.01,1,1,"[[0.028, 0.027], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different models,"['R_learner', 'Forest']",0.393,0.068,"[0.024, 0.02]","[0.022, 0.02]",1. 51 <= 42000.0 |2. 0.022 <= 0.024 and 0.02 <= 0.02 |3. 0.068 < 0.01,51,0,"[[0.024, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02], [0.022, 0.02]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.312,0.004,"[0.028, 0.029]","[0.027, 0.026]",1. 2 <= 53000.0 |2. 0.027 <= 0.028 and 0.026 <= 0.029 |3. 0.004 < 0.01,1,1,"[[0.028, 0.029], [0.028, 0.026], [0.027, 0.026]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.269,0.009,"[0.028, 0.028]","[0.028, 0.028]",1. 2 <= 56000.0 |2. 0.028 <= 0.028 and 0.028 <= 0.028 |3. 0.009 < 0.01,1,1,"[[0.028, 0.028], [0.028, 0.028], [0.028, 0.028]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.526,0.004,"[0.028, 0.025]","[0.026, 0.026]",1. 3 <= 52000.0 |2. 0.026 <= 0.028 and 0.026 <= 0.025 |3. 0.004 < 0.01,1,2,"[[0.028, 0.025], [0.026, 0.025], [0.026, 0.026], [0.026, 0.026]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.427,0.047,"[0.029, 0.025]","[0.026, 0.025]",1. 51 <= 51000.0 |2. 0.026 <= 0.029 and 0.025 <= 0.025 |3. 0.047 < 0.01,51,0,"[[0.029, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.231,0.0,"[0.034, 0.033]","[0.033, 0.033]",1. 4 <= 66000.0 |2. 0.033 <= 0.034 and 0.033 <= 0.033 |3. 0.0 < 0.01,1,3,"[[0.034, 0.033], [0.034, 0.033], [0.033, 0.033], [0.033, 0.033], [0.033, 0.033]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.594,0.0,"[0.03, 0.028]","[0.029, 0.029]",1. 6 <= 58000.0 |2. 0.029 <= 0.03 and 0.029 <= 0.028 |3. 0.0 < 0.01,2,4,"[[0.03, 0.028], [0.029, 0.028], [0.029, 0.028], [0.029, 0.028], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029]]"
